,index,retics,balance,blob_sizes,leaf_under_reticulation_list,leaf_with_sibling_retic_list,leaf_on_side_of_triangle_list,has_leaf_on_bottom_of_triangle,reticulated_cherries,Iteration,Newick
838,838,2,0.8112781244591328,[5],['B'],None,False,B,0,838,"((((B)#R0)#R1,((#H0,#H1),A)))"
839,839,2,0.8112781244591328,[5],['B'],A,False,B,0,839,"(((#H0,#H1),(((B)#R0)#R1,A)))"
840,840,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,840,"((((A)#R0,((B)#R1,#H0)),#H1))"
841,841,2,0.9544340029249649,[5],['B'],A,False,None,1,841,"((((A,#H0))#R1,((B)#R0,#H1)))"
842,842,2,0.5435644431995964,[5],['B'],A,True,None,0,842,"(((B)#R0,((#H0)#R1,(A,#H1))))"
843,843,2,0.5435644431995964,[5],['B'],A,False,None,0,843,"((((((B)#R0)#R1,A),#H0),#H1))"
844,844,2,0.9544340029249649,[5],['A'],B,False,None,1,844,"((((B,#H0))#R1,((A)#R0,#H1)))"
845,845,2,0.9544340029249649,[5],['A'],B,False,None,1,845,"((((B,#H0))#R1,((A)#R0,#H1)))"
846,846,2,0.5435644431995964,[5],['A'],B,True,None,0,846,"(((A)#R1,(((#H1)#R0,B),#H0)))"
847,847,2,1.0,[4],['A'],None,False,A,0,847,"((B,(((#H0)#R1,(A)#R0),#H1)))"
848,848,2,1.0,[4],[],None,False,None,0,848,"((((#H0)#R1,((B,A))#R0),#H1))"
849,849,2,0.8112781244591328,[5],['A'],B,False,A,0,849,"(((((A)#R0)#R1,#H0),(B,#H1)))"
850,850,2,0.5435644431995964,[5],['B'],A,True,None,0,850,"((((((B)#R0)#R1,A),#H1),#H0))"
851,851,2,0.5435644431995964,[5],['B'],A,True,None,0,851,"((((A,#H0),((B)#R1)#R0),#H1))"
852,852,2,0.5435644431995964,[5],['B'],A,False,None,1,852,"((((B)#R1)#R0,((A,#H1),#H0)))"
853,853,2,0.8112781244591328,[5],['A'],B,False,A,0,853,"((((#H1)#R0,(A)#R1),(B,#H0)))"
854,854,2,0.8112781244591328,[5],['A'],B,False,A,0,854,"(((((A)#R1)#R0,#H1),(B,#H0)))"
855,855,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,855,"((((B)#R1,((A)#R0,#H1)),#H0))"
856,856,2,0.5435644431995964,[5],['B'],A,False,None,0,856,"((((B)#R0,(A,#H1)),(#H0)#R1))"
857,857,2,0.9544340029249649,[5],['A'],B,False,None,1,857,"(((((B,#H1))#R0,(A)#R1),#H0))"
858,858,2,1.0,[4],[],None,False,None,0,858,"(((((B,A))#R0)#R1,(#H0,#H1)))"
859,859,2,0.5435644431995964,[5],['B'],A,False,None,0,859,"((((((B)#R0)#R1,A),#H0),#H1))"
860,860,2,0.8112781244591328,[5],['B'],A,False,B,0,860,"(((A,((B)#R1)#R0),(#H0,#H1)))"
861,861,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,861,"(((((B)#R1,(A)#R0),#H0),#H1))"
862,862,2,1.0,[5],"['A', 'B']",None,False,None,0,862,"((((A)#R0,(B)#R1),(#H0,#H1)))"
863,863,2,0.5435644431995964,[5],['A'],B,True,None,0,863,"((((((A)#R0)#R1,B),#H1),#H0))"
864,864,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,864,"(((B)#R1,((A)#R0,(#H0,#H1))))"
865,865,2,0.9544340029249649,[5],['A'],B,False,None,1,865,"((((((A)#R0,B))#R1,#H0),#H1))"
866,866,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,866,"(((B)#R1,((A)#R0,(#H0,#H1))))"
867,867,2,0.9544340029249649,[5],['B'],A,False,None,1,867,"(((((A,#H1))#R0,(B)#R1),#H0))"
868,868,2,0.8112781244591328,[5],['B'],None,False,B,0,868,"((((B)#R1)#R0,(A,(#H0,#H1))))"
869,869,2,0.8112781244591328,[5],['A'],None,False,A,0,869,"((((((A)#R1)#R0,#H1),B),#H0))"
870,870,2,0.8112781244591328,[5],['A'],None,False,A,0,870,"(((((#H0)#R1,(A)#R0),B),#H1))"
871,871,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,871,"((((A)#R0,((B)#R1,#H0)),#H1))"
872,872,2,0.5435644431995964,[5],['A'],B,False,None,1,872,"((((#H0)#R1,((A)#R0,B)),#H1))"
873,873,2,0.8112781244591328,[5],['A'],None,False,A,0,873,"((((A)#R0)#R1,(B,(#H0,#H1))))"
874,874,2,0.9544340029249649,[5],['A'],B,False,None,1,874,"((((B,#H0))#R1,((A)#R0,#H1)))"
875,875,2,0.8112781244591328,[5],['A'],None,False,A,0,875,"((((A)#R1)#R0,((#H0,#H1),B)))"
876,876,2,1.0,[4],['A'],None,False,A,0,876,"(((((A)#R0)#R1,(#H0,#H1)),B))"
877,877,2,0.5435644431995964,[5],['A'],B,False,None,1,877,"((((#H0)#R1,(B,(A)#R0)),#H1))"
878,878,2,0.8112781244591328,[5],['A'],None,False,A,0,878,"((((A)#R1)#R0,(B,(#H0,#H1))))"
879,879,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,879,"(((((A)#R0,(B)#R1),#H0),#H1))"
880,880,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,880,"(((((A)#R1,(B)#R0),#H1),#H0))"
881,881,2,0.8112781244591328,[5],['B'],None,False,B,0,881,"(((A,(((B)#R0)#R1,#H0)),#H1))"
882,882,2,0.5435644431995964,[5],['B'],A,True,None,0,882,"(((B)#R0,((A,#H1),(#H0)#R1)))"
883,883,2,1.0,[4],['A'],None,False,A,0,883,"((B,(((A)#R0)#R1,(#H0,#H1))))"
884,884,2,0.8112781244591328,[5],['A'],None,False,A,0,884,"((((A)#R0)#R1,(B,(#H0,#H1))))"
885,885,2,0.8112781244591328,[5],['A'],None,False,A,0,885,"((((A)#R1)#R0,(B,(#H0,#H1))))"
886,886,2,0.8112781244591328,[5],['B'],A,False,B,0,886,"(((#H0,#H1),(((B)#R1)#R0,A)))"
887,887,2,0.9544340029249649,[5],['A'],B,False,None,1,887,"((((A)#R0,((B,#H0))#R1),#H1))"
888,888,2,0.5435644431995964,[5],['B'],A,True,None,0,888,"(((B)#R1,((#H1)#R0,(A,#H0))))"
889,889,2,0.8112781244591328,[5],['A'],B,False,A,0,889,"(((((A)#R0)#R1,#H0),(B,#H1)))"
890,890,2,0.5435644431995964,[5],['B'],A,False,None,1,890,"((((B)#R1)#R0,((A,#H1),#H0)))"
891,891,2,0.5435644431995964,[5],['A'],B,False,None,0,891,"((((((A)#R0)#R1,B),#H0),#H1))"
892,892,2,1.0,[5],"['A', 'B']",None,False,None,0,892,"(((#H0,#H1),((B)#R0,(A)#R1)))"
893,893,2,0.5435644431995964,[5],['B'],A,True,None,0,893,"((((A,((B)#R0)#R1),#H1),#H0))"
894,894,2,0.9544340029249649,[5],['B'],A,False,None,1,894,"((((A,#H1))#R0,((B)#R1,#H0)))"
895,895,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,895,"((((B)#R0,((A)#R1,#H0)),#H1))"
896,896,2,1.0,[4],['B'],None,False,B,0,896,"((A,(((B)#R1,(#H1)#R0),#H0)))"
897,897,2,1.0,[4],['A'],None,False,A,0,897,"((((((A)#R1)#R0,#H1),#H0),B))"
898,898,2,1.0,[4],['B'],None,False,B,0,898,"((A,((((B)#R0)#R1,#H0),#H1)))"
899,899,2,0.5435644431995964,[5],['B'],A,False,None,1,899,"(((#H1)#R0,(((B)#R1,A),#H0)))"
900,900,2,0.5435644431995964,[5],['A'],B,False,None,0,900,"(((#H1)#R0,((A)#R1,(B,#H0))))"
901,901,2,0.8112781244591328,[5],['A'],B,False,A,0,901,"((((#H1)#R0,(A)#R1),(B,#H0)))"
902,902,2,0.5435644431995964,[5],['A'],B,False,None,1,902,"(((((A)#R0,B),#H1),(#H0)#R1))"
903,903,2,0.8112781244591328,[5],['B'],None,False,B,0,903,"(((A,(((B)#R0)#R1,#H0)),#H1))"
904,904,2,0.8112781244591328,[5],['A'],B,False,A,0,904,"(((B,#H1),(((A)#R0)#R1,#H0)))"
905,905,2,0.5435644431995964,[5],['B'],A,True,None,0,905,"(((((B)#R1)#R0,(A,#H0)),#H1))"
906,906,2,0.5435644431995964,[5],['A'],B,False,None,0,906,"(((#H1)#R0,((A)#R1,(B,#H0))))"
907,907,2,0.5435644431995964,[5],['B'],A,True,None,0,907,"((((A,((B)#R1)#R0),#H0),#H1))"
908,908,2,0.8112781244591328,[5],['A'],None,False,A,0,908,"((((A)#R1)#R0,((#H0,#H1),B)))"
909,909,2,0.8112781244591328,[5],['B'],A,False,B,0,909,"(((A,#H1),(((B)#R0)#R1,#H0)))"
910,910,2,1.0,[4],['A'],None,False,A,0,910,"(((((#H1)#R0,(A)#R1),#H0),B))"
911,911,2,1.0,[4],['B'],None,False,B,0,911,"((A,(((#H0)#R1,(B)#R0),#H1)))"
912,912,2,0.8112781244591328,[5],['B'],A,False,B,0,912,"(((((B)#R1)#R0,#H1),(A,#H0)))"
913,913,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,913,"(((A)#R0,(((B)#R1,#H0),#H1)))"
914,914,2,1.0,[4],[],None,False,None,0,914,"(((#H0,#H1),(((A,B))#R1)#R0))"
915,915,2,0.9544340029249649,[5],['A'],B,False,None,1,915,"((((B,(A)#R1))#R0,(#H0,#H1)))"
916,916,2,0.8112781244591328,[5],['B'],A,False,B,0,916,"((((B)#R0,(#H0)#R1),(A,#H1)))"
917,917,2,0.5435644431995964,[5],['B'],A,False,None,1,917,"(((#H0)#R1,(((B)#R0,A),#H1)))"
918,918,2,0.9544340029249649,[5],['A'],B,False,None,1,918,"((((B,#H0))#R1,((A)#R0,#H1)))"
919,919,2,0.9544340029249649,[5],['A'],B,False,None,1,919,"((((B,#H1))#R0,((A)#R1,#H0)))"
920,920,2,0.8112781244591328,[5],['A'],None,False,A,0,920,"(((B,(((A)#R1)#R0,#H1)),#H0))"
921,921,2,0.5435644431995964,[5],['A'],B,True,None,0,921,"(((A)#R1,((#H1)#R0,(B,#H0))))"
922,922,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,922,"(((((B)#R0,(A)#R1),#H0),#H1))"
923,923,2,0.5435644431995964,[5],['A'],B,False,None,0,923,"((((A)#R0)#R1,((B,#H1),#H0)))"
924,924,2,0.5435644431995964,[5],['B'],A,True,None,0,924,"(((((B)#R1)#R0,(A,#H0)),#H1))"
925,925,2,0.5435644431995964,[5],['B'],A,True,None,0,925,"(((B)#R0,((A,(#H0)#R1),#H1)))"
926,926,2,0.5435644431995964,[5],['A'],B,True,None,0,926,"(((((A)#R0)#R1,(B,#H1)),#H0))"
927,927,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,927,"(((B)#R1,(((A)#R0,#H1),#H0)))"
928,928,2,0.5435644431995964,[5],['A'],B,True,None,0,928,"(((A)#R1,((#H1)#R0,(B,#H0))))"
929,929,2,0.8112781244591328,[5],['A'],None,False,A,0,929,"((((A)#R1)#R0,((#H0,#H1),B)))"
930,930,2,0.9544340029249649,[5],['A'],B,False,None,1,930,"(((((B,#H0))#R1,(A)#R0),#H1))"
931,931,2,0.5435644431995964,[5],['A'],B,True,None,0,931,"(((A)#R1,((#H1)#R0,(B,#H0))))"
932,932,2,0.5435644431995964,[5],['B'],A,False,None,0,932,"(((#H1)#R0,((B)#R1,(A,#H0))))"
933,933,2,0.5435644431995964,[5],['A'],B,False,None,0,933,"((((((A)#R1)#R0,B),#H1),#H0))"
934,934,2,0.5435644431995964,[5],['B'],A,True,None,0,934,"(((((B)#R1)#R0,(A,#H0)),#H1))"
935,935,2,1.0,[4],['B'],None,False,B,0,935,"((A,((((B)#R0)#R1,#H0),#H1)))"
936,936,2,0.8112781244591328,[5],['B'],None,False,B,0,936,"((((B)#R0)#R1,(A,(#H0,#H1))))"
937,937,2,1.0,[4],[],None,False,None,0,937,"(((((B,A))#R1,(#H1)#R0),#H0))"
938,938,2,0.5435644431995964,[5],['A'],B,True,None,0,938,"((((((A)#R1)#R0,B),#H0),#H1))"
939,939,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,939,"(((B)#R0,(((A)#R1,#H0),#H1)))"
940,940,2,0.5435644431995964,[5],['A'],B,False,None,1,940,"(((#H1)#R0,((B,(A)#R1),#H0)))"
941,941,2,0.5435644431995964,[5],['A'],B,False,None,0,941,"((((A)#R0)#R1,((B,#H1),#H0)))"
942,942,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,942,"(((((A)#R1,(B)#R0),#H1),#H0))"
943,943,2,0.9544340029249649,[5],['A'],B,False,None,1,943,"((((A)#R0,((B,#H0))#R1),#H1))"
944,944,2,0.9544340029249649,[5],['B'],A,False,None,1,944,"(((((A,#H1))#R0,(B)#R1),#H0))"
945,945,2,0.5435644431995964,[5],['A'],B,True,None,0,945,"(((((A)#R0)#R1,(B,#H1)),#H0))"
946,946,2,0.8112781244591328,[5],['A'],B,False,A,0,946,"((((#H0)#R1,(A)#R0),(B,#H1)))"
947,947,2,0.5435644431995964,[5],['A'],B,False,None,0,947,"(((#H0)#R1,((A)#R0,(B,#H1))))"
948,948,2,0.5435644431995964,[5],['A'],B,False,None,0,948,"((((A)#R1)#R0,((B,#H0),#H1)))"
949,949,2,0.5435644431995964,[5],['A'],B,True,None,0,949,"((((((A)#R1)#R0,B),#H0),#H1))"
950,950,2,0.9544340029249649,[5],['A'],B,False,None,1,950,"((((B,#H1))#R0,((A)#R1,#H0)))"
951,951,2,1.0,[4],['A'],None,False,A,0,951,"((B,(((A)#R0,(#H0)#R1),#H1)))"
952,952,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,952,"(((A)#R1,((B)#R0,(#H0,#H1))))"
953,953,2,0.5435644431995964,[5],['B'],A,False,None,1,953,"(((((B)#R0)#R1,(A,#H0)),#H1))"
954,954,2,1.0,[4],['A'],None,False,A,0,954,"((B,(((A)#R0)#R1,(#H0,#H1))))"
955,955,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,955,"(((((A)#R0,(B)#R1),#H0),#H1))"
956,956,2,0.5435644431995964,[5],['A'],B,True,None,0,956,"(((((A)#R1)#R0,(B,#H0)),#H1))"
957,957,2,0.8112781244591328,[5],['B'],A,False,B,0,957,"((((B)#R1,(#H1)#R0),(A,#H0)))"
958,958,2,0.8112781244591328,[5],['A'],None,False,A,0,958,"(((B,((A)#R0,(#H0)#R1)),#H1))"
959,959,2,0.8112781244591328,[5],['B'],None,False,B,0,959,"((((B)#R1)#R0,(A,(#H0,#H1))))"
960,960,2,0.9544340029249649,[5],['A'],B,False,None,1,960,"((((B,#H0))#R1,((A)#R0,#H1)))"
961,961,2,1.0,[4],['A'],None,False,A,0,961,"((B,(((A)#R0)#R1,(#H0,#H1))))"
962,962,2,0.9544340029249649,[5],['A'],B,False,None,1,962,"((((A)#R0,((B,#H0))#R1),#H1))"
963,963,2,1.0,[4],['B'],None,False,B,0,963,"((A,((((B)#R0)#R1,#H0),#H1)))"
964,964,2,1.0,[5],"['A', 'B']",None,False,None,0,964,"((((A)#R0,#H1),((B)#R1,#H0)))"
965,965,2,0.5435644431995964,[5],['A'],B,True,None,0,965,"(((((A)#R0)#R1,(B,#H1)),#H0))"
966,966,2,1.0,[4],['A'],None,False,A,0,966,"((B,(((#H0)#R1,(A)#R0),#H1)))"
967,967,2,1.0,[5],"['A', 'B']",None,False,None,0,967,"((((B)#R0,#H1),((A)#R1,#H0)))"
968,968,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,968,"(((B)#R1,((A)#R0,(#H0,#H1))))"
969,969,2,1.0,[5],"['A', 'B']",None,False,None,0,969,"((((A)#R0,(B)#R1),(#H0,#H1)))"
970,970,2,1.0,[4],['A'],None,False,A,0,970,"((B,(((A)#R0)#R1,(#H0,#H1))))"
971,971,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,971,"((((A)#R1,((B)#R0,#H1)),#H0))"
972,972,2,0.9544340029249649,[5],['A'],B,False,None,1,972,"(((#H0,#H1),(((A)#R0,B))#R1))"
973,973,2,0.5435644431995964,[5],['B'],A,True,None,0,973,"(((B)#R0,((#H0)#R1,(A,#H1))))"
974,974,2,0.9544340029249649,[5],['A'],B,False,None,1,974,"((((B,#H0))#R1,((A)#R0,#H1)))"
975,975,2,0.8112781244591328,[5],['B'],A,False,B,0,975,"(((#H0,#H1),(((B)#R1)#R0,A)))"
976,976,2,0.5435644431995964,[5],['B'],A,False,None,1,976,"(((((B)#R0)#R1,(A,#H0)),#H1))"
977,977,2,1.0,[4],['B'],None,False,B,0,977,"((A,(((#H0)#R1,(B)#R0),#H1)))"
978,978,2,0.8112781244591328,[5],['A'],None,False,A,0,978,"(((#H0)#R1,(B,((A)#R0,#H1))))"
979,979,2,1.0,[4],[],None,False,None,0,979,"(((((A,B))#R0)#R1,(#H0,#H1)))"
980,980,2,0.8112781244591328,[5],['A'],B,False,A,0,980,"(((((A)#R0)#R1,#H0),(B,#H1)))"
981,981,2,0.8112781244591328,[5],['A'],None,False,A,0,981,"((((A)#R1)#R0,((#H0,#H1),B)))"
982,982,2,0.5435644431995964,[5],['A'],B,True,None,0,982,"(((((A)#R1)#R0,(B,#H0)),#H1))"
983,983,2,0.5435644431995964,[5],['A'],B,False,None,0,983,"((((A)#R0,(B,(#H0)#R1)),#H1))"
984,984,2,0.5435644431995964,[5],['A'],B,False,None,1,984,"((((B,(A)#R0),#H1),(#H0)#R1))"
985,985,2,0.5435644431995964,[5],['A'],B,False,None,0,985,"((((A)#R0)#R1,((B,#H1),#H0)))"
986,986,2,1.0,[4],['B'],None,False,B,0,986,"((A,((((B)#R0)#R1,#H0),#H1)))"
987,987,2,1.0,[4],['B'],None,False,B,0,987,"((((((B)#R1)#R0,#H1),#H0),A))"
988,988,2,1.0,[4],[],None,False,None,0,988,"(((#H0,#H1),(((B,A))#R1)#R0))"
989,989,2,0.9544340029249649,[5],['B'],A,False,None,1,989,"((((B)#R1,((A,#H1))#R0),#H0))"
990,990,2,0.5435644431995964,[5],['B'],A,False,None,1,990,"((((B)#R0)#R1,((A,#H0),#H1)))"
991,991,2,0.5435644431995964,[5],['A'],B,False,None,0,991,"((((((A)#R0)#R1,B),#H0),#H1))"
992,992,2,0.5435644431995964,[5],['B'],A,True,None,0,992,"(((B)#R1,(((#H1)#R0,A),#H0)))"
993,993,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,993,"((((A)#R1,((B)#R0,#H1)),#H0))"
994,994,2,0.8112781244591328,[5],['B'],A,False,B,0,994,"(((((B)#R1)#R0,#H1),(A,#H0)))"
995,995,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,995,"((((B)#R1,(#H0,#H1)),(A)#R0))"
996,996,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,996,"(((((A)#R0,(B)#R1),#H0),#H1))"
997,997,2,0.5435644431995964,[5],['A'],B,True,None,0,997,"(((((A)#R1)#R0,(B,#H0)),#H1))"
998,998,2,0.8112781244591328,[5],['B'],None,False,B,0,998,"(((A,(((B)#R1)#R0,#H1)),#H0))"
999,999,2,1.0,[4],['B'],None,False,B,0,999,"(((((#H1)#R0,(B)#R1),#H0),A))"
1000,1000,2,0.8112781244591328,[5],['A'],B,False,A,0,1000,"((((#H1)#R0,(A)#R1),(B,#H0)))"
1001,1001,2,0.5435644431995964,[5],['A'],B,False,None,0,1001,"((((B,((A)#R1)#R0),#H1),#H0))"
1002,1002,2,0.5435644431995964,[5],['A'],B,False,None,1,1002,"(((((A)#R0)#R1,(B,#H0)),#H1))"
1003,1003,2,0.5435644431995964,[5],['A'],B,False,None,0,1003,"((((A)#R1,(B,(#H1)#R0)),#H0))"
1004,1004,2,0.5435644431995964,[5],['B'],A,False,None,1,1004,"(((((B)#R1)#R0,(A,#H1)),#H0))"
1005,1005,2,0.9544340029249649,[5],['B'],A,False,None,1,1005,"((((B)#R0,((A,#H0))#R1),#H1))"
1006,1006,2,1.0,[4],['A'],None,False,A,0,1006,"((B,(((A)#R0)#R1,(#H0,#H1))))"
1007,1007,2,0.5435644431995964,[5],['A'],B,False,None,0,1007,"((((((A)#R0)#R1,B),#H0),#H1))"
1008,1008,2,1.0,[4],['A'],None,False,A,0,1008,"((B,((((A)#R0)#R1,#H0),#H1)))"
1009,1009,2,0.8112781244591328,[5],['A'],None,False,A,0,1009,"(((B,(((A)#R1)#R0,#H1)),#H0))"
1010,1010,2,1.0,[4],[],None,False,None,0,1010,"(((((A,B))#R0)#R1,(#H0,#H1)))"
1011,1011,2,0.5435644431995964,[5],['A'],B,False,None,1,1011,"((((#H0)#R1,(B,(A)#R0)),#H1))"
1012,1012,2,0.5435644431995964,[5],['B'],A,True,None,0,1012,"(((((B)#R1)#R0,(A,#H0)),#H1))"
1013,1013,2,0.5435644431995964,[5],['B'],A,False,None,1,1013,"((((B)#R1)#R0,((A,#H1),#H0)))"
1014,1014,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1014,"(((((B)#R1,(A)#R0),#H1),#H0))"
1015,1015,2,0.5435644431995964,[5],['A'],B,False,None,1,1015,"((((A)#R1)#R0,((B,#H1),#H0)))"
1016,1016,2,0.9544340029249649,[5],['A'],B,False,None,1,1016,"((((B,#H0))#R1,((A)#R0,#H1)))"
1017,1017,2,0.5435644431995964,[5],['A'],B,True,None,0,1017,"(((((A)#R1)#R0,(B,#H0)),#H1))"
1018,1018,2,1.0,[5],"['A', 'B']",None,False,None,0,1018,"((((B)#R0,#H1),((A)#R1,#H0)))"
1019,1019,2,0.8112781244591328,[5],['B'],A,False,B,0,1019,"(((((B)#R0)#R1,A),(#H0,#H1)))"
1020,1020,2,0.5435644431995964,[5],['B'],A,False,None,1,1020,"((((A,#H0),#H1),((B)#R0)#R1))"
1021,1021,2,0.9544340029249649,[5],['B'],A,False,None,1,1021,"(((((A,#H0))#R1,(B)#R0),#H1))"
1022,1022,2,0.8112781244591328,[5],['A'],B,False,A,0,1022,"(((((A)#R1)#R0,B),(#H0,#H1)))"
1023,1023,2,0.8112781244591328,[5],['B'],None,False,B,0,1023,"(((A,(((B)#R1)#R0,#H1)),#H0))"
1024,1024,2,1.0,[4],['B'],None,False,B,0,1024,"((A,(((B)#R1,(#H1)#R0),#H0)))"
1025,1025,2,0.5435644431995964,[5],['B'],A,True,None,0,1025,"((((A,#H0),((B)#R1)#R0),#H1))"
1026,1026,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,1026,"(((((A)#R0,(B)#R1),#H0),#H1))"
1027,1027,2,1.0,[5],"['A', 'B']",None,False,None,0,1027,"((((B)#R0,#H1),((A)#R1,#H0)))"
1028,1028,2,0.8112781244591328,[5],['B'],None,False,B,0,1028,"(((A,(((B)#R0)#R1,#H0)),#H1))"
1029,1029,2,0.8112781244591328,[5],['A'],B,False,A,0,1029,"((((A)#R0,(#H0)#R1),(B,#H1)))"
1030,1030,2,0.8112781244591328,[5],['B'],A,False,B,0,1030,"(((A,#H0),(((B)#R1)#R0,#H1)))"
1031,1031,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,1031,"(((B)#R0,((A)#R1,(#H0,#H1))))"
1032,1032,2,1.0,[4],['A'],None,False,A,0,1032,"((B,((#H0)#R1,((A)#R0,#H1))))"
1033,1033,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,1033,"(((B)#R0,(((A)#R1,#H0),#H1)))"
1034,1034,2,1.0,[4],['B'],None,False,B,0,1034,"((A,(((B)#R0)#R1,(#H0,#H1))))"
1035,1035,2,0.8112781244591328,[5],['A'],B,False,A,0,1035,"(((#H0,#H1),(B,((A)#R1)#R0)))"
1036,1036,2,0.8112781244591328,[5],['B'],None,False,B,0,1036,"((((((B)#R1)#R0,#H1),A),#H0))"
1037,1037,2,0.9544340029249649,[5],['B'],A,False,None,1,1037,"((((A,#H1))#R0,((B)#R1,#H0)))"
1038,1038,2,0.9544340029249649,[5],['A'],B,False,None,1,1038,"((((((A)#R1,B))#R0,#H1),#H0))"
1039,1039,2,0.5435644431995964,[5],['A'],B,False,None,1,1039,"(((((A)#R0)#R1,(B,#H0)),#H1))"
1040,1040,2,0.8112781244591328,[5],['A'],B,False,A,0,1040,"(((#H0,#H1),(B,((A)#R1)#R0)))"
1041,1041,2,1.0,[4],[],None,False,None,0,1041,"(((#H1)#R0,(((A,B))#R1,#H0)))"
1042,1042,2,0.5435644431995964,[5],['A'],B,False,None,0,1042,"(((#H0)#R1,((A)#R0,(B,#H1))))"
1043,1043,2,0.5435644431995964,[5],['B'],A,False,None,1,1043,"((((#H1)#R0,((B)#R1,A)),#H0))"
1044,1044,2,0.5435644431995964,[5],['B'],A,True,None,0,1044,"((((A,((B)#R1)#R0),#H0),#H1))"
1045,1045,2,0.8112781244591328,[5],['B'],None,False,B,0,1045,"(((A,(((B)#R1)#R0,#H1)),#H0))"
1046,1046,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1046,"((((B)#R1,((A)#R0,#H1)),#H0))"
1047,1047,2,1.0,[4],['B'],None,False,B,0,1047,"((A,(((B)#R1)#R0,(#H0,#H1))))"
1048,1048,2,0.5435644431995964,[5],['B'],A,False,None,0,1048,"((((B)#R1)#R0,((A,#H0),#H1)))"
1049,1049,2,0.5435644431995964,[5],['A'],B,True,None,0,1049,"(((((A)#R0)#R1,(B,#H1)),#H0))"
1050,1050,2,0.5435644431995964,[5],['A'],B,False,None,0,1050,"((((A)#R1)#R0,((B,#H0),#H1)))"
1051,1051,2,0.5435644431995964,[5],['A'],B,False,None,1,1051,"(((((A)#R1)#R0,(B,#H1)),#H0))"
1052,1052,2,0.8112781244591328,[5],['A'],None,False,A,0,1052,"((((A)#R1)#R0,((#H0,#H1),B)))"
1053,1053,2,1.0,[4],['B'],None,False,B,0,1053,"((A,(((#H0)#R1,(B)#R0),#H1)))"
1054,1054,2,0.9544340029249649,[5],['B'],A,False,None,1,1054,"(((((A,(B)#R1))#R0,#H1),#H0))"
1055,1055,2,0.5435644431995964,[5],['B'],A,False,None,0,1055,"((((B)#R0)#R1,((A,#H1),#H0)))"
1056,1056,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1056,"((((B)#R0,((A)#R1,#H0)),#H1))"
1057,1057,2,0.9544340029249649,[5],"['A', 'B']",None,False,A,0,1057,"(((B)#R0,((A)#R1,(#H0,#H1))))"
1058,1058,2,0.9544340029249649,[5],['A'],B,False,None,1,1058,"(((((A)#R1,B))#R0,(#H0,#H1)))"
1059,1059,2,0.8112781244591328,[5],['B'],None,False,B,0,1059,"(((#H1)#R0,(A,((B)#R1,#H0))))"
1060,1060,2,0.5435644431995964,[5],['B'],A,False,None,1,1060,"((((B)#R0)#R1,((A,#H0),#H1)))"
1061,1061,2,0.5435644431995964,[5],['A'],B,False,None,1,1061,"((((#H1)#R0,((A)#R1,B)),#H0))"
1062,1062,2,1.0,[4],[],None,False,None,0,1062,"(((((A,B))#R1)#R0,(#H0,#H1)))"
1063,1063,2,0.9544340029249649,[5],"['A', 'B']",None,False,B,0,1063,"(((A)#R0,((B)#R1,(#H0,#H1))))"
1064,1064,2,0.8112781244591328,[5],['B'],None,False,B,0,1064,"(((A,((#H0)#R1,(B)#R0)),#H1))"
1065,1065,2,1.0,[4],['B'],None,False,B,0,1065,"((A,((((B)#R0)#R1,#H0),#H1)))"
1066,1066,2,0.5435644431995964,[5],['B'],A,False,None,0,1066,"((((A,(#H1)#R0),(B)#R1),#H0))"
1067,1067,2,1.0,[4],['A'],None,False,A,0,1067,"((B,(((A)#R1)#R0,(#H0,#H1))))"
1068,1068,2,1.0,[4],['A'],None,False,A,0,1068,"(((((A)#R1,(#H1)#R0),#H0),B))"
