Iteration;Newick
3376;(((((B,#H1))#R0,(A)#R1),#H0));
3377;((((A)#R1)#R0,((B,#H1),#H0)));
3378;(((B)#R1,(((A)#R0,#H1),#H0)));
3379;((((((A)#R0)#R1,B),#H0),#H1));
3380;(((((A)#R0)#R1,(B,#H0)),#H1));
3381;(((((B)#R1,(A)#R0),#H1),#H0));
3382;((((((B)#R0)#R1,#H0),#H1),A));
3383;((((A)#R1)#R0,((B,#H0),#H1)));
3384;(((((#H1)#R0,(A)#R1),B),#H0));
3385;((((((B)#R1)#R0,#H1),#H0),A));
3386;((((B)#R1)#R0,((A,#H1),#H0)));
3387;((B,(((A)#R0,(#H0)#R1),#H1)));
3388;((((A)#R1,(B)#R0),(#H0,#H1)));
3389;((((A)#R0)#R1,((B,#H1),#H0)));
3390;((((A)#R0,#H1),(B,(#H0)#R1)));
3391;((((B)#R1,((A,#H1))#R0),#H0));
3392;(((((A)#R1)#R0,#H1),(B,#H0)));
3393;(((#H1)#R0,(B,((A)#R1,#H0))));
3394;(((((B)#R1)#R0,(A,#H0)),#H1));
3395;((((#H0)#R1,(B,(A)#R0)),#H1));
3396;((((((A)#R0)#R1,B),#H1),#H0));
3397;(((A)#R1,((B,(#H1)#R0),#H0)));
3398;((B,(((A)#R0)#R1,(#H0,#H1))));
3399;((((((B)#R0)#R1,A),#H1),#H0));
3400;(((((B)#R1,A))#R0,(#H0,#H1)));
3401;((((#H1)#R0,((A,B))#R1),#H0));
3402;((((B)#R0,#H1),((A)#R1,#H0)));
3403;(((((A)#R0)#R1,#H0),(B,#H1)));
3404;(((B)#R0,(((#H0)#R1,A),#H1)));
3405;(((#H0,#H1),(((B)#R0,A))#R1));
3406;((((B)#R0,(A,(#H0)#R1)),#H1));
3407;((((((A)#R0)#R1,B),#H1),#H0));
3408;((B,(((A)#R0)#R1,(#H0,#H1))));
3409;(((B)#R0,((A)#R1,(#H0,#H1))));
3410;(((((B,(A)#R1))#R0,#H1),#H0));
3411;(((((B)#R0)#R1,#H0),(A,#H1)));
3412;(((((A)#R1,(B)#R0),#H0),#H1));
3413;(((((A)#R1)#R0,B),(#H0,#H1)));
3414;(((((B)#R1)#R0,#H1),(A,#H0)));
3415;((((B)#R1,((A)#R0,#H1)),#H0));
3416;(((B,(((A)#R0)#R1,#H0)),#H1));
3417;(((B)#R0,(((A)#R1,#H0),#H1)));
3418;((((((B)#R0)#R1,A),#H0),#H1));
3419;((((((B)#R0)#R1,A),#H0),#H1));
3420;((B,((#H1)#R0,((A)#R1,#H0))));
3421;(((((B)#R1,(A)#R0),#H0),#H1));
3422;(((((B)#R0)#R1,(A,#H1)),#H0));
3423;((((((B)#R1)#R0,A),#H1),#H0));
3424;((((((A)#R0)#R1,B),#H0),#H1));
3425;((((B,((A)#R0)#R1),#H0),#H1));
3426;(((#H1)#R0,(B,((A)#R1,#H0))));
3427;((((B)#R0,(A,#H1)),(#H0)#R1));
3428;((((A)#R1,(B)#R0),(#H0,#H1)));
3429;((((#H1)#R0,(A)#R1),(B,#H0)));
3430;((((B)#R1)#R0,((A,#H0),#H1)));
3431;(((((B)#R1,(A)#R0),#H0),#H1));
3432;((B,((((A)#R0)#R1,#H0),#H1)));
3433;((A,(((B)#R0)#R1,(#H0,#H1))));
3434;((((B)#R1,#H0),((A)#R0,#H1)));
3435;(((((B,A))#R0,(#H0)#R1),#H1));
3436;((((#H0)#R1,((A)#R0,B)),#H1));
3437;((((#H0)#R1,((A,B))#R0),#H1));
3438;((((B)#R0,(A,(#H0)#R1)),#H1));
3439;(((((A)#R1,(B)#R0),#H0),#H1));
3440;(((A)#R1,((B,(#H1)#R0),#H0)));
3441;(((B)#R0,((A,#H1),(#H0)#R1)));
3442;(((A)#R1,(((B)#R0,#H1),#H0)));
3443;(((B)#R0,((A)#R1,(#H0,#H1))));
3444;((((A,#H0),#H1),((B)#R0)#R1));
3445;(((((B,A))#R0)#R1,(#H0,#H1)));
3446;(((((B,A))#R0)#R1,(#H0,#H1)));
3447;(((((B)#R0,(A)#R1),#H1),#H0));
3448;(((((A)#R0)#R1,(#H0,#H1)),B));
3449;((((#H1)#R0,B),((A)#R1,#H0)));
3450;((((B)#R1)#R0,(A,(#H0,#H1))));
3451;((((((A)#R1)#R0,B),#H1),#H0));
3452;((B,(((A)#R0,(#H0)#R1),#H1)));
3453;((A,(((B)#R0)#R1,(#H0,#H1))));
3454;((((#H1)#R0,((B,A))#R1),#H0));
3455;(((A,((B)#R1)#R0),(#H0,#H1)));
3456;(((((B)#R1)#R0,#H1),(A,#H0)));
3457;((((A)#R1)#R0,(B,(#H0,#H1))));
3458;((((((B)#R0)#R1,#H0),#H1),A));
3459;(((A,(((B)#R0)#R1,#H0)),#H1));
3460;((((A,#H1))#R0,((B)#R1,#H0)));
3461;(((B)#R1,((A,#H0),(#H1)#R0)));
3462;((((((B)#R1)#R0,A),#H0),#H1));
3463;(((#H0)#R1,(((A)#R0,B),#H1)));
3464;(((((A)#R0)#R1,(B,#H0)),#H1));
3465;((((B)#R1)#R0,((A,#H1),#H0)));
3466;((((((A,B))#R0)#R1,#H0),#H1));
3467;(((((B)#R0)#R1,(A,#H0)),#H1));
3468;((((((B)#R0)#R1,A),#H1),#H0));
3469;(((#H0,#H1),(((A,B))#R1)#R0));
3470;((((B,#H0),(#H1)#R0),(A)#R1));
3471;(((((B,A))#R1)#R0,(#H0,#H1)));
3472;(((B,(((A)#R0)#R1,#H0)),#H1));
3473;(((((B)#R1)#R0,#H1),(A,#H0)));
3474;(((((B)#R0)#R1,(#H0,#H1)),A));
3475;((((((B)#R0)#R1,#H0),#H1),A));
3476;(((((B)#R1)#R0,(A,#H1)),#H0));
3477;(((((B,(A)#R1))#R0,#H1),#H0));
3478;(((#H0)#R1,(A,((B)#R0,#H1))));
3479;((A,((((B)#R0)#R1,#H0),#H1)));
3480;(((A,((#H0)#R1,(B)#R0)),#H1));
3481;((((B)#R1)#R0,((A,#H1),#H0)));
3482;(((((A,#H1))#R0,(B)#R1),#H0));
3483;(((A)#R1,((B,(#H1)#R0),#H0)));
3484;((((((A)#R0)#R1,B),#H0),#H1));
3485;(((A)#R1,((#H1)#R0,(B,#H0))));
3486;(((((B)#R0)#R1,#H0),(A,#H1)));
3487;((((A)#R0,(B)#R1),(#H0,#H1)));
3488;(((A,((B)#R1,(#H1)#R0)),#H0));
3489;((((B)#R0)#R1,((A,#H1),#H0)));
3490;((((B)#R1,(A)#R0),(#H0,#H1)));
3491;((((A,((B)#R1)#R0),#H0),#H1));
3492;((((A)#R0)#R1,((B,#H1),#H0)));
3493;(((((B)#R0)#R1,(A,#H1)),#H0));
3494;((((B)#R0)#R1,((A,#H1),#H0)));
3495;(((((B)#R0)#R1,#H0),(A,#H1)));
3496;((A,(((#H1)#R0,(B)#R1),#H0)));
3497;(((((B)#R0,(A)#R1),#H0),#H1));
3498;((((B)#R1,#H0),((A)#R0,#H1)));
3499;((((((B)#R0)#R1,A),#H1),#H0));
3500;(((B,#H0),(((A)#R1)#R0,#H1)));
3501;(((((A)#R1)#R0,(B,#H1)),#H0));
3502;(((((B)#R0)#R1,(A,#H0)),#H1));
3503;((B,((((A)#R0)#R1,#H0),#H1)));
3504;(((((A)#R0)#R1,(B,#H0)),#H1));
3505;((((A)#R1)#R0,((B,#H1),#H0)));
3506;(((((A)#R0,B),#H1),(#H0)#R1));
3507;((B,(((A)#R1,(#H1)#R0),#H0)));
3508;(((A,#H1),((B)#R0,(#H0)#R1)));
3509;((B,((((A)#R1)#R0,#H1),#H0)));
3510;(((B,(((A)#R0)#R1,#H0)),#H1));
3511;(((A)#R0,((#H0)#R1,(B,#H1))));
3512;((((B,#H0))#R1,((A)#R0,#H1)));
3513;((A,((#H1)#R0,((B)#R1,#H0))));
3514;((((B)#R0,((A,#H0))#R1),#H1));
3515;((((((B)#R1)#R0,#H1),#H0),A));
3516;((((B)#R1)#R0,((A,#H1),#H0)));
3517;(((B,((A)#R1,(#H1)#R0)),#H0));
3518;((((B)#R0,(A)#R1),(#H0,#H1)));
3519;((B,(((#H1)#R0,(A)#R1),#H0)));
3520;((((((A)#R1)#R0,B),#H0),#H1));
3521;(((((B)#R1,A))#R0,(#H0,#H1)));
3522;((((A)#R0,#H1),(B,(#H0)#R1)));
3523;((((A)#R1)#R0,((B,#H1),#H0)));
3524;(((B,(((A)#R0)#R1,#H0)),#H1));
3525;(((((A)#R1)#R0,#H1),(B,#H0)));
3526;(((((#H1)#R0,(A)#R1),B),#H0));
3527;(((((B,A))#R0)#R1,(#H0,#H1)));
3528;((((A)#R0,(#H0,#H1)),(B)#R1));
3529;(((A)#R0,(((#H0)#R1,B),#H1)));
3530;((((B)#R1,(A)#R0),(#H0,#H1)));
3531;(((#H0,#H1),((A)#R1,(B)#R0)));
3532;((((((B,A))#R0)#R1,#H0),#H1));
3533;(((#H0,#H1),(((A)#R0,B))#R1));
3534;(((((A)#R0)#R1,(B,#H1)),#H0));
3535;((((B)#R1,(#H1)#R0),(A,#H0)));
3536;(((((A)#R0,#H1),(B)#R1),#H0));
3537;((((A)#R0)#R1,(B,(#H0,#H1))));
3538;((((A)#R1,((B)#R0,#H1)),#H0));
3539;(((B,((#H1)#R0,(A)#R1)),#H0));
3540;((((A)#R1,#H0),((B)#R0,#H1)));
3541;(((A,#H1),(((B)#R0)#R1,#H0)));
3542;((((A,#H0))#R1,((B)#R0,#H1)));
3543;((((A)#R0)#R1,(B,(#H0,#H1))));
3544;(((((A)#R0,(B)#R1),#H1),#H0));
3545;((((A)#R0)#R1,((B,#H0),#H1)));
3546;(((B)#R1,(((A)#R0,#H1),#H0)));
3547;((((B,#H0),#H1),((A)#R0)#R1));
3548;(((A,(((B)#R1)#R0,#H1)),#H0));
3549;((((A)#R0)#R1,((B,#H1),#H0)));
3550;(((#H0,#H1),((B)#R1,(A)#R0)));
3551;(((((A)#R1)#R0,(B,#H1)),#H0));
3552;((((A)#R0,(B)#R1),(#H0,#H1)));
3553;(((B)#R0,((A)#R1,(#H0,#H1))));
3554;((A,((#H0)#R1,((B)#R0,#H1))));
3555;((((A)#R0)#R1,((B,#H0),#H1)));
3556;(((((A)#R0)#R1,(#H0,#H1)),B));
3557;((A,(((B)#R0,#H1),(#H0)#R1)));
3558;(((((A)#R1,(B)#R0),#H1),#H0));
3559;((B,(((A)#R0)#R1,(#H0,#H1))));
3560;((((B)#R0,#H1),(A,(#H0)#R1)));
3561;(((((A,#H0))#R1,(B)#R0),#H1));
3562;((A,(((B)#R1)#R0,(#H0,#H1))));
3563;((((((A)#R1)#R0,B),#H1),#H0));
3564;((((A,(#H0)#R1),(B)#R0),#H1));
3565;((((A)#R1,#H0),(B,(#H1)#R0)));
3566;((((B)#R1)#R0,(A,(#H0,#H1))));
3567;(((((A)#R1,(B)#R0),#H1),#H0));
3568;((((A)#R1,((B)#R0,#H1)),#H0));
3569;(((#H0,#H1),(((A)#R1)#R0,B)));
3570;((((A)#R0,((#H0)#R1,B)),#H1));
3571;(((A,(#H0,#H1)),((B)#R0)#R1));
3572;((((A,((B)#R1)#R0),#H1),#H0));
3573;(((A,(((B)#R1)#R0,#H1)),#H0));
3574;((((A)#R0)#R1,((B,#H1),#H0)));
3575;((((A,#H0))#R1,((B)#R0,#H1)));
3576;(((B,((#H1)#R0,(A)#R1)),#H0));
3577;(((((B,#H1))#R0,(A)#R1),#H0));
3578;(((#H0)#R1,((B,#H1),(A)#R0)));
3579;(((((B)#R1)#R0,(A,#H0)),#H1));
3580;(((((B)#R1,A))#R0,(#H0,#H1)));
3581;(((#H0,#H1),(((B)#R0)#R1,A)));
3582;(((A,#H1),(((B)#R0)#R1,#H0)));
3583;(((((B)#R1)#R0,(A,#H1)),#H0));
3584;(((#H0)#R1,(A,((B)#R0,#H1))));
3585;(((#H0,#H1),(B,((A)#R0)#R1)));
3586;(((((B)#R1)#R0,(A,#H1)),#H0));
3587;(((B)#R1,(((A)#R0,#H1),#H0)));
3588;((((B)#R0)#R1,(A,(#H0,#H1))));
3589;((((((A)#R1)#R0,#H1),B),#H0));
3590;(((((A)#R1)#R0,(B,#H1)),#H0));
3591;((((B,((A)#R1)#R0),#H1),#H0));
3592;(((B)#R1,(((A)#R0,#H1),#H0)));
3593;(((((B)#R0)#R1,A),(#H0,#H1)));
3594;(((B)#R0,((A,#H1),(#H0)#R1)));
3595;(((((A,#H1))#R0,(B)#R1),#H0));
3596;((((A)#R0,#H1),((B)#R1,#H0)));
3597;(((((A)#R1)#R0,B),(#H0,#H1)));
3598;((((((B)#R0,A))#R1,#H0),#H1));
3599;(((A)#R0,(((#H0)#R1,B),#H1)));
3600;((((B,((A)#R1)#R0),#H0),#H1));
3601;(((#H0,#H1),(B,((A)#R0)#R1)));
3602;((((A)#R0)#R1,((B,#H1),#H0)));
3603;((((A)#R1,(B,#H0)),(#H1)#R0));
3604;(((B)#R1,((A)#R0,(#H0,#H1))));
3605;(((((A)#R0,(#H0)#R1),B),#H1));
3606;((((((B)#R0)#R1,#H0),A),#H1));
3607;((((((A)#R0)#R1,B),#H0),#H1));
3608;((((A)#R0)#R1,((B,#H1),#H0)));
3609;((((#H0)#R1,(B)#R0),(A,#H1)));
3610;((((((A)#R0)#R1,B),#H0),#H1));
3611;((((((B)#R0)#R1,A),#H1),#H0));
3612;(((A,(((B)#R0)#R1,#H0)),#H1));
3613;(((A)#R0,(((#H0)#R1,B),#H1)));
3614;((((((A,B))#R0)#R1,#H0),#H1));
3615;(((((B)#R1,(#H1)#R0),#H0),A));
3616;((((((B)#R1)#R0,A),#H0),#H1));
3617;(((((A,#H0))#R1,(B)#R0),#H1));
3618;((((B)#R0,#H1),((A)#R1,#H0)));
3619;((((A)#R1,#H0),((B)#R0,#H1)));
3620;(((((A)#R0)#R1,#H0),(B,#H1)));
3621;((((B)#R1)#R0,((A,#H0),#H1)));
3622;(((((B)#R1)#R0,(A,#H1)),#H0));
3623;(((A,(((B)#R0)#R1,#H0)),#H1));
3624;(((((B)#R0)#R1,(A,#H0)),#H1));
3625;(((((B)#R1)#R0,(#H0,#H1)),A));
3626;(((B)#R0,(((#H0)#R1,A),#H1)));
3627;((A,((#H0)#R1,((B)#R0,#H1))));
3628;((((B)#R1,((#H1)#R0,A)),#H0));
3629;((((A)#R1,#H0),((B)#R0,#H1)));
3630;((((((A)#R1,B))#R0,#H1),#H0));
3631;((A,((((B)#R1)#R0,#H1),#H0)));
3632;(((((A,B))#R0,#H1),(#H0)#R1));
3633;(((((A)#R0,B))#R1,(#H0,#H1)));
3634;((((B)#R0,((A)#R1,#H0)),#H1));
3635;((((A)#R0,((B)#R1,#H0)),#H1));
3636;(((B)#R0,((A)#R1,(#H0,#H1))));
3637;((((B,((A)#R1)#R0),#H0),#H1));
3638;(((((B,#H1))#R0,(A)#R1),#H0));
3639;((((B,#H1),#H0),((A)#R1)#R0));
3640;((((((B)#R0,A))#R1,#H0),#H1));
3641;((((A)#R1,#H0),((B)#R0,#H1)));
3642;((((A)#R0,#H1),((#H0)#R1,B)));
3643;((((B,((A)#R1)#R0),#H1),#H0));
3644;((((A,#H1),#H0),((B)#R1)#R0));
3645;((((A)#R1)#R0,((B,#H0),#H1)));
3646;(((((B,A))#R1)#R0,(#H0,#H1)));
3647;((((A)#R1)#R0,((B,#H0),#H1)));
3648;(((((B,A))#R1,(#H1)#R0),#H0));
3649;((((A)#R1)#R0,((B,#H1),#H0)));
3650;(((((B)#R0)#R1,#H0),(A,#H1)));
3651;((A,((((B)#R0)#R1,#H0),#H1)));
3652;(((A,(((B)#R0)#R1,#H0)),#H1));
3653;((((((B)#R1)#R0,A),#H0),#H1));
3654;((((((B)#R0,A))#R1,#H0),#H1));
3655;((B,((((A)#R0)#R1,#H0),#H1)));
3656;(((((A,#H0))#R1,(B)#R0),#H1));
3657;(((((B)#R1)#R0,(A,#H0)),#H1));
3658;((((((A)#R1)#R0,B),#H0),#H1));
3659;((((B)#R1,(A)#R0),(#H0,#H1)));
3660;(((((A)#R0)#R1,(B,#H1)),#H0));
3661;((((B)#R1)#R0,((#H0,#H1),A)));
3662;((((((A,B))#R1)#R0,#H1),#H0));
3663;((((A,((B)#R0)#R1),#H0),#H1));
3664;(((A,#H0),(((B)#R1)#R0,#H1)));
3665;(((B)#R0,((#H0)#R1,(A,#H1))));
3666;((((((B)#R0)#R1,A),#H0),#H1));
3667;(((#H0)#R1,(((B,A))#R0,#H1)));
3668;(((((B,(A)#R0))#R1,#H0),#H1));
3669;(((#H0,#H1),(A,((B)#R1)#R0)));
3670;((B,(((A)#R1,(#H1)#R0),#H0)));
3671;((((A)#R1)#R0,(B,(#H0,#H1))));
3672;(((((B,#H1))#R0,(A)#R1),#H0));
3673;((((A)#R0,(B)#R1),(#H0,#H1)));
3674;(((((A)#R1,#H0),B),(#H1)#R0));
3675;((((((B,A))#R0)#R1,#H0),#H1));
3676;((((A)#R0,#H1),((B)#R1,#H0)));
3677;((((B,#H0))#R1,((A)#R0,#H1)));
3678;(((B)#R0,(((#H0)#R1,A),#H1)));
3679;((((A)#R0,#H1),((B)#R1,#H0)));
3680;(((((A)#R0,#H1),(B)#R1),#H0));
3681;((((B,((A)#R1)#R0),#H1),#H0));
3682;((((B)#R0,(A)#R1),(#H0,#H1)));
3683;((((A)#R1)#R0,((B,#H1),#H0)));
3684;((((((A)#R0)#R1,B),#H1),#H0));
3685;((((A)#R1)#R0,((B,#H0),#H1)));
3686;((((((B)#R0)#R1,A),#H1),#H0));
3687;((((A,#H0))#R1,((B)#R0,#H1)));
3688;(((A)#R0,((B)#R1,(#H0,#H1))));
3689;((((((B)#R0,A))#R1,#H0),#H1));
3690;((((A)#R0,((B,#H0))#R1),#H1));
3691;((((B)#R1)#R0,((A,#H0),#H1)));
3692;((((A)#R0,#H1),((B)#R1,#H0)));
3693;((((((B)#R0,A))#R1,#H0),#H1));
3694;((((((A)#R0)#R1,#H0),#H1),B));
3695;((((B)#R1,(A)#R0),(#H0,#H1)));
3696;((((#H1)#R0,(A,(B)#R1)),#H0));
3697;(((A,#H0),(((B)#R1)#R0,#H1)));
3698;((((B,((A)#R0)#R1),#H0),#H1));
3699;(((#H0)#R1,(A,((B)#R0,#H1))));
3700;(((((B)#R0)#R1,(A,#H0)),#H1));
3701;((((#H1)#R0,((B,A))#R1),#H0));
3702;((((#H0)#R1,((A,B))#R0),#H1));
3703;((((A)#R0,((B,#H0))#R1),#H1));
3704;((A,((((B)#R1)#R0,#H1),#H0)));
3705;(((((A)#R0)#R1,(B,#H0)),#H1));
3706;(((A)#R0,((#H0)#R1,(B,#H1))));
3707;((((((B,A))#R1)#R0,#H1),#H0));
3708;((((B)#R0)#R1,((A,#H0),#H1)));
3709;((((B)#R1)#R0,(A,(#H0,#H1))));
3710;(((B,((A)#R0,(#H0)#R1)),#H1));
3711;(((((A)#R1)#R0,#H1),(B,#H0)));
3712;((A,((((B)#R0)#R1,#H0),#H1)));
3713;(((((A)#R0)#R1,(B,#H0)),#H1));
3714;((((B)#R0,((A)#R1,#H0)),#H1));
3715;(((((A)#R1)#R0,(B,#H1)),#H0));
3716;(((#H1)#R0,(((A,B))#R1,#H0)));
3717;((((B)#R1)#R0,((A,#H0),#H1)));
3718;(((((B)#R1)#R0,(A,#H0)),#H1));
3719;((((((B)#R1,A))#R0,#H1),#H0));
3720;((((A)#R1,(B,(#H1)#R0)),#H0));
3721;((((B)#R1)#R0,((A,#H1),#H0)));
3722;((((#H0)#R1,(A)#R0),(B,#H1)));
3723;((((((B,A))#R1)#R0,#H1),#H0));
3724;((((((B)#R1)#R0,A),#H1),#H0));
3725;(((B)#R0,(((A)#R1,#H0),#H1)));
3726;((((B)#R0)#R1,((A,#H0),#H1)));
3727;(((((A)#R1)#R0,#H1),(B,#H0)));
3728;(((((A)#R0,(B)#R1),#H0),#H1));
3729;(((A,#H1),(((B)#R0)#R1,#H0)));
3730;((((((B)#R0,A))#R1,#H0),#H1));
3731;(((((B)#R1)#R0,(A,#H0)),#H1));
3732;((A,((((B)#R1)#R0,#H1),#H0)));
3733;(((((A)#R1,B),#H0),(#H1)#R0));
3734;((((((A)#R1,B))#R0,#H1),#H0));
3735;((((B)#R0,((A,#H0))#R1),#H1));
3736;((((A,((B)#R1)#R0),#H1),#H0));
3737;(((B)#R1,(((A)#R0,#H1),#H0)));
3738;(((((B)#R0,(A)#R1),#H0),#H1));
3739;(((((A,B))#R1,(#H1)#R0),#H0));
3740;(((#H0)#R1,(((B,A))#R0,#H1)));
3741;((B,(((A)#R0)#R1,(#H0,#H1))));
3742;((((#H1)#R0,(A,#H0)),(B)#R1));
3743;(((#H0,#H1),(A,((B)#R0)#R1)));
3744;((((#H1)#R0,(B,#H0)),(A)#R1));
3745;(((A)#R0,((#H0,#H1),(B)#R1)));
3746;(((B,(((A)#R0)#R1,#H0)),#H1));
3747;(((B,((#H0)#R1,(A)#R0)),#H1));
3748;(((((A,#H1))#R0,(B)#R1),#H0));
3749;((((B)#R0)#R1,((A,#H0),#H1)));
3750;((B,((((A)#R1)#R0,#H1),#H0)));
3751;(((A,((#H0)#R1,(B)#R0)),#H1));
3752;(((((A)#R0,B))#R1,(#H0,#H1)));
3753;((((A)#R1)#R0,((B,#H1),#H0)));
3754;((((B)#R0,((A)#R1,#H0)),#H1));
3755;(((A,#H1),((B)#R0,(#H0)#R1)));
3756;(((((A)#R1,(B)#R0),#H1),#H0));
3757;(((((A)#R1)#R0,(#H0,#H1)),B));
3758;(((((A)#R1)#R0,(B,#H1)),#H0));
3759;(((((A)#R1)#R0,B),(#H0,#H1)));
3760;((((((A)#R0)#R1,B),#H0),#H1));
3761;(((((A)#R0,B),(#H0)#R1),#H1));
3762;(((B,((#H0)#R1,(A)#R0)),#H1));
3763;(((((A)#R0,(B)#R1),#H0),#H1));
3764;((((A)#R1)#R0,((B,#H1),#H0)));
3765;(((((A)#R0)#R1,(B,#H0)),#H1));
3766;(((((B)#R0,(A)#R1),#H0),#H1));
3767;((((B)#R1)#R0,(A,(#H0,#H1))));
3768;(((((B)#R0,(A)#R1),#H0),#H1));
3769;((B,((#H1)#R0,((A)#R1,#H0))));
3770;(((((A)#R1)#R0,(B,#H1)),#H0));
3771;(((((A)#R1)#R0,(B,#H0)),#H1));
3772;(((((B,A))#R0)#R1,(#H0,#H1)));
3773;(((#H1)#R0,(((B)#R1,#H0),A)));
3774;(((((B,(A)#R1))#R0,#H1),#H0));
3775;((((B)#R0)#R1,(A,(#H0,#H1))));
3776;((((A)#R0)#R1,((B,#H1),#H0)));
3777;(((#H1)#R0,(((A)#R1,B),#H0)));
3778;(((((A)#R1,(B)#R0),#H1),#H0));
3779;(((((B,#H1))#R0,(A)#R1),#H0));
3780;((((((B)#R0)#R1,A),#H0),#H1));
3781;(((B)#R1,((#H1)#R0,(A,#H0))));
3782;((((((B)#R0,A))#R1,#H0),#H1));
3783;((A,(((B)#R0)#R1,(#H0,#H1))));
3784;(((#H0)#R1,(((B)#R0,A),#H1)));
3785;(((((B)#R1)#R0,A),(#H0,#H1)));
3786;(((A,#H0),(((B)#R1)#R0,#H1)));
3787;(((#H0,#H1),(((B)#R1)#R0,A)));
3788;(((((#H0)#R1,(A)#R0),B),#H1));
3789;((((A)#R0)#R1,((B,#H0),#H1)));
3790;((((A,#H1),#H0),((B)#R1)#R0));
3791;((((B)#R0)#R1,((A,#H1),#H0)));
3792;((A,(((#H1)#R0,(B)#R1),#H0)));
3793;((B,((((A)#R1)#R0,#H1),#H0)));
3794;((((A)#R0)#R1,(B,(#H0,#H1))));
3795;((A,(((#H1)#R0,(B)#R1),#H0)));
3796;(((((B)#R1)#R0,(A,#H1)),#H0));
3797;((((A)#R1)#R0,((B,#H0),#H1)));
3798;((((A)#R1)#R0,((B,#H0),#H1)));
3799;(((#H1)#R0,(B,((A)#R1,#H0))));
3800;(((((B)#R1)#R0,A),(#H0,#H1)));
3801;((((A,((B)#R0)#R1),#H0),#H1));
3802;(((A,#H1),(((B)#R0)#R1,#H0)));
3803;(((((A)#R0,(#H0)#R1),#H1),B));
3804;(((((A)#R0)#R1,(B,#H0)),#H1));
3805;(((((A)#R1,(B)#R0),#H1),#H0));
3806;(((((A,#H0))#R1,(B)#R0),#H1));
3807;((((((A)#R0)#R1,B),#H1),#H0));
3808;((((A)#R1,(B)#R0),(#H0,#H1)));
3809;(((((A)#R1)#R0,(#H0,#H1)),B));
3810;(((#H1)#R0,(B,((A)#R1,#H0))));
3811;(((((B)#R0)#R1,(#H0,#H1)),A));
3812;(((#H0,#H1),((B)#R1,(A)#R0)));
3813;(((((A)#R0,(B)#R1),#H0),#H1));
3814;(((B)#R1,((A)#R0,(#H0,#H1))));
3815;((((B)#R1,(#H1)#R0),(A,#H0)));
3816;(((((B)#R0)#R1,#H0),(A,#H1)));
3817;(((((B,#H0))#R1,(A)#R0),#H1));
3818;(((((A)#R0,(B)#R1),#H0),#H1));
3819;((((A,#H0))#R1,((B)#R0,#H1)));
3820;((((((A)#R1)#R0,B),#H0),#H1));
3821;(((A)#R0,(((#H0)#R1,B),#H1)));
3822;(((((A)#R1)#R0,(B,#H0)),#H1));
3823;((((A,(B)#R0))#R1,(#H0,#H1)));
3824;(((((B)#R1)#R0,#H1),(A,#H0)));
3825;((((((B)#R0)#R1,#H0),#H1),A));
3826;((((B)#R1,((#H1)#R0,A)),#H0));
3827;(((A)#R0,(((B)#R1,#H0),#H1)));
3828;(((((B)#R0)#R1,(A,#H1)),#H0));
3829;((((B)#R0,(A)#R1),(#H0,#H1)));
3830;((((((B)#R1)#R0,A),#H0),#H1));
3831;((A,((((B)#R1)#R0,#H1),#H0)));
3832;(((((A)#R0,(B)#R1),#H0),#H1));
3833;((((((B)#R1)#R0,A),#H1),#H0));
3834;((((B)#R0)#R1,((#H0,#H1),A)));
3835;((((A)#R1)#R0,((B,#H0),#H1)));
3836;(((B,#H0),(((A)#R1)#R0,#H1)));
3837;(((A,(((B)#R0)#R1,#H0)),#H1));
3838;(((A)#R0,((B)#R1,(#H0,#H1))));
3839;(((((A)#R0,B),#H1),(#H0)#R1));
3840;((B,(((A)#R0)#R1,(#H0,#H1))));
3841;(((((A)#R0)#R1,(B,#H0)),#H1));
3842;((((((A)#R1)#R0,B),#H0),#H1));
3843;(((((A,B))#R0)#R1,(#H0,#H1)));
3844;((((#H1)#R0,((A,B))#R1),#H0));
3845;((((A,#H1),#H0),((B)#R0)#R1));
3846;((((A)#R1)#R0,(B,(#H0,#H1))));
3847;(((((A)#R0)#R1,(#H0,#H1)),B));
3848;((((#H0,#H1),B),((A)#R0)#R1));
3849;((A,(((B)#R1)#R0,(#H0,#H1))));
3850;((((A)#R0)#R1,((B,#H0),#H1)));
3851;(((((B)#R0,A))#R1,(#H0,#H1)));
3852;(((((A)#R0)#R1,(#H0,#H1)),B));
3853;(((B,(((A)#R1)#R0,#H1)),#H0));
3854;((A,(((B)#R0)#R1,(#H0,#H1))));
3855;((((B)#R0)#R1,(A,(#H0,#H1))));
3856;(((((A,(B)#R0))#R1,#H0),#H1));
3857;((((((A)#R0)#R1,B),#H0),#H1));
3858;((((#H1)#R0,((B)#R1,A)),#H0));
3859;(((#H1)#R0,(((A)#R1,#H0),B)));
3860;(((((A)#R1)#R0,#H1),(B,#H0)));
3861;(((#H1)#R0,(((B,A))#R1,#H0)));
3862;((((B)#R1)#R0,((#H0,#H1),A)));
3863;(((A,(((B)#R0)#R1,#H0)),#H1));
3864;(((((B)#R0,(A)#R1),#H0),#H1));
3865;(((A)#R1,((B,(#H1)#R0),#H0)));
3866;(((#H1)#R0,((A,#H0),(B)#R1)));
3867;((((B)#R0,((A,#H0))#R1),#H1));
3868;(((#H0,#H1),(((A)#R1)#R0,B)));
3869;(((A,#H0),((B)#R1,(#H1)#R0)));
