Iteration;Newick
5364;((((B)#R0,#H1),((A,#H0))#R1));
5365;(((((B)#R1)#R0,(A,#H0)),#H1));
5366;((A,(((B)#R1)#R0,(#H0,#H1))));
5367;((((#H0,#H1),A),((B)#R1)#R0));
5368;(((((B)#R0)#R1,(A,#H1)),#H0));
5369;(((((B)#R1)#R0,(A,#H1)),#H0));
5370;(((((A)#R0)#R1,(B,#H0)),#H1));
5371;((A,(((B)#R0)#R1,(#H0,#H1))));
5372;((((A,((B)#R0)#R1),#H1),#H0));
5373;(((((A,B))#R0,(#H0)#R1),#H1));
5374;(((((A,B))#R0,(#H0)#R1),#H1));
5375;((((B)#R0,#H1),((A)#R1,#H0)));
5376;((((A)#R0,(B,(#H0)#R1)),#H1));
5377;((B,((((A)#R0)#R1,#H0),#H1)));
5378;(((((A)#R1)#R0,(B,#H1)),#H0));
5379;(((((A)#R1)#R0,(B,#H1)),#H0));
5380;((((((B)#R1,A))#R0,#H1),#H0));
5381;((B,(((A)#R0,(#H0)#R1),#H1)));
5382;(((((B)#R0)#R1,(A,#H0)),#H1));
5383;(((B)#R1,(((A)#R0,#H1),#H0)));
5384;((((A,#H1))#R0,((B)#R1,#H0)));
5385;(((((B)#R0,(A)#R1),#H0),#H1));
5386;(((#H0,#H1),((A)#R1,(B)#R0)));
5387;((((B,#H0))#R1,((A)#R0,#H1)));
5388;(((((A)#R1)#R0,#H1),(B,#H0)));
5389;(((B)#R0,(((A)#R1,#H0),#H1)));
5390;((((B)#R1)#R0,((A,#H0),#H1)));
5391;(((#H1)#R0,(((A)#R1,B),#H0)));
5392;((((#H0)#R1,((B,A))#R0),#H1));
5393;(((((A)#R0)#R1,(B,#H0)),#H1));
5394;(((#H1)#R0,((A)#R1,(B,#H0))));
5395;((B,(((#H0)#R1,(A)#R0),#H1)));
5396;(((B)#R1,((A,#H0),(#H1)#R0)));
5397;(((#H0)#R1,((B)#R0,(A,#H1))));
5398;(((((B,(A)#R0))#R1,#H0),#H1));
5399;((((#H1)#R0,(B)#R1),(A,#H0)));
5400;(((((A)#R0,(B)#R1),#H0),#H1));
5401;((((A)#R1,((#H1)#R0,B)),#H0));
5402;(((((A)#R1)#R0,#H1),(B,#H0)));
5403;((((((B)#R1)#R0,A),#H0),#H1));
5404;((((B)#R0)#R1,((A,#H0),#H1)));
5405;(((B,#H0),((#H1)#R0,(A)#R1)));
5406;(((A,((#H1)#R0,(B)#R1)),#H0));
5407;((((A)#R0)#R1,((B,#H0),#H1)));
5408;(((((B)#R1,(A)#R0),#H0),#H1));
5409;(((A)#R1,((B)#R0,(#H0,#H1))));
5410;(((((B)#R0)#R1,(A,#H1)),#H0));
5411;((((A)#R0,(#H0)#R1),(B,#H1)));
5412;(((((A)#R1)#R0,B),(#H0,#H1)));
5413;((((A)#R0,#H1),((B,#H0))#R1));
5414;(((B,((#H1)#R0,(A)#R1)),#H0));
5415;((((B)#R0,((A)#R1,#H0)),#H1));
5416;(((((B)#R0,(A)#R1),#H1),#H0));
5417;((((((A)#R0)#R1,B),#H1),#H0));
5418;((A,(((#H1)#R0,(B)#R1),#H0)));
5419;((((A)#R1,(B,#H0)),(#H1)#R0));
5420;((((((B)#R1)#R0,A),#H0),#H1));
5421;((((A)#R0,#H1),((B)#R1,#H0)));
5422;(((B,#H1),(((A)#R0)#R1,#H0)));
5423;(((((A)#R1)#R0,(B,#H1)),#H0));
5424;((((A)#R0,(#H0)#R1),(B,#H1)));
5425;((A,((#H0)#R1,((B)#R0,#H1))));
5426;(((A)#R0,(((B)#R1,#H0),#H1)));
5427;(((B,#H0),((A)#R1,(#H1)#R0)));
5428;(((B)#R1,((A)#R0,(#H0,#H1))));
5429;(((A)#R0,(((#H0)#R1,B),#H1)));
5430;((((A)#R1)#R0,(B,(#H0,#H1))));
5431;((((B,(A)#R1),#H0),(#H1)#R0));
5432;((((B)#R0)#R1,(A,(#H0,#H1))));
5433;((((A,((B)#R1)#R0),#H0),#H1));
5434;((((A)#R1)#R0,((B,#H0),#H1)));
5435;((((((B)#R1)#R0,A),#H1),#H0));
5436;((((#H1)#R0,(A,(B)#R1)),#H0));
5437;(((#H1)#R0,((B)#R1,(A,#H0))));
5438;((((B)#R1)#R0,((A,#H1),#H0)));
5439;((B,((((A)#R0)#R1,#H0),#H1)));
5440;(((((A)#R1)#R0,#H1),(B,#H0)));
5441;((((B,#H1),(A)#R0),(#H0)#R1));
5442;((((B)#R0)#R1,((A,#H0),#H1)));
5443;((((B)#R1)#R0,(A,(#H0,#H1))));
5444;((B,(((A)#R0,#H1),(#H0)#R1)));
5445;((((A,((B)#R1)#R0),#H1),#H0));
5446;(((((A)#R0)#R1,B),(#H0,#H1)));
5447;((((A,#H0),((B)#R0)#R1),#H1));
5448;((((A)#R1)#R0,((B,#H1),#H0)));
5449;((((B,#H1),((A)#R1)#R0),#H0));
5450;((((B,((A)#R1)#R0),#H0),#H1));
5451;((((((B)#R1)#R0,A),#H0),#H1));
5452;((A,(((B)#R1,(#H1)#R0),#H0)));
5453;(((B)#R1,((A)#R0,(#H0,#H1))));
5454;((((B)#R1)#R0,((A,#H1),#H0)));
5455;((((#H0)#R1,((A,B))#R0),#H1));
5456;((((B)#R1)#R0,((A,#H1),#H0)));
5457;(((((B)#R1,#H0),#H1),(A)#R0));
5458;(((((A)#R0)#R1,(B,#H0)),#H1));
5459;((((((A)#R1)#R0,#H1),B),#H0));
5460;((((A)#R0)#R1,((#H0,#H1),B)));
5461;((A,(((B)#R0,(#H0)#R1),#H1)));
5462;((((((B)#R0)#R1,A),#H1),#H0));
5463;((((A)#R1)#R0,((#H0,#H1),B)));
5464;(((#H0,#H1),(((A)#R0,B))#R1));
5465;((((A)#R0)#R1,((B,#H1),#H0)));
5466;(((((B)#R1,(A)#R0),#H0),#H1));
5467;(((((B,A))#R0,(#H0)#R1),#H1));
5468;(((((A)#R0,(#H0)#R1),#H1),B));
5469;((A,(((B)#R1,(#H1)#R0),#H0)));
5470;((((((A,B))#R1)#R0,#H1),#H0));
5471;((((((A)#R0)#R1,B),#H0),#H1));
5472;((((B,#H0))#R1,((A)#R0,#H1)));
5473;((((#H0)#R1,(B)#R0),(A,#H1)));
5474;((((((A)#R0)#R1,B),#H1),#H0));
5475;((A,((((B)#R0)#R1,#H0),#H1)));
5476;((((A,#H0))#R1,((B)#R0,#H1)));
5477;((B,(((A)#R1)#R0,(#H0,#H1))));
5478;((((A)#R1)#R0,(B,(#H0,#H1))));
5479;(((((B,A))#R1,#H0),(#H1)#R0));
5480;((((((A)#R1)#R0,B),#H0),#H1));
5481;((A,((((B)#R1)#R0,#H1),#H0)));
5482;((((#H0)#R1,(A,(B)#R0)),#H1));
5483;(((((A)#R0,B))#R1,(#H0,#H1)));
5484;((((B,(A)#R1))#R0,(#H0,#H1)));
5485;(((((B,A))#R1)#R0,(#H0,#H1)));
5486;((((A)#R0)#R1,((B,#H1),#H0)));
5487;(((A,((B)#R0,(#H0)#R1)),#H1));
5488;((B,((((A)#R1)#R0,#H1),#H0)));
5489;((B,((((A)#R1)#R0,#H1),#H0)));
5490;((((B)#R0)#R1,((A,#H0),#H1)));
5491;(((((A)#R0,(#H0)#R1),B),#H1));
5492;((((B,((A)#R1)#R0),#H0),#H1));
5493;(((B)#R1,((A)#R0,(#H0,#H1))));
5494;((((B)#R0,(#H0)#R1),(A,#H1)));
5495;(((A,#H1),(((B)#R0)#R1,#H0)));
5496;((((A,(B)#R1),#H0),(#H1)#R0));
5497;((((((B,A))#R1)#R0,#H1),#H0));
5498;((((B)#R1,((A,#H1))#R0),#H0));
5499;((((B)#R1)#R0,((A,#H0),#H1)));
5500;((((((A,B))#R0)#R1,#H0),#H1));
5501;(((((B)#R1)#R0,(A,#H0)),#H1));
5502;(((A)#R0,(((B)#R1,#H0),#H1)));
5503;(((((A)#R1)#R0,(B,#H1)),#H0));
5504;(((((B)#R0)#R1,#H0),(A,#H1)));
5505;(((B,(((A)#R0)#R1,#H0)),#H1));
5506;((((((B)#R0)#R1,#H0),#H1),A));
5507;((((B)#R0)#R1,((A,#H1),#H0)));
5508;(((((B)#R0)#R1,(A,#H0)),#H1));
5509;((((B,#H0))#R1,((A)#R0,#H1)));
5510;(((((B)#R1,A),#H0),(#H1)#R0));
5511;((A,((((B)#R0)#R1,#H0),#H1)));
5512;(((A,(((B)#R1)#R0,#H1)),#H0));
5513;((((((B)#R1)#R0,A),#H0),#H1));
5514;(((((A)#R1)#R0,#H1),(B,#H0)));
5515;((((((A)#R1)#R0,B),#H1),#H0));
5516;((((A)#R1,(B,#H0)),(#H1)#R0));
5517;((((A)#R1)#R0,((B,#H1),#H0)));
5518;((((A,#H0),#H1),((B)#R1)#R0));
5519;((((((A)#R0,B))#R1,#H0),#H1));
5520;(((B)#R0,(((#H0)#R1,A),#H1)));
5521;(((#H0,#H1),(((B)#R0)#R1,A)));
5522;(((A,((B)#R1)#R0),(#H0,#H1)));
5523;(((((A)#R0)#R1,#H0),(B,#H1)));
5524;(((((B)#R1)#R0,A),(#H0,#H1)));
5525;((A,(((B)#R1)#R0,(#H0,#H1))));
5526;((((B,#H0))#R1,((A)#R0,#H1)));
5527;(((((A)#R0)#R1,(B,#H1)),#H0));
5528;(((((B)#R0,#H1),#H0),(A)#R1));
5529;((((B,(A)#R0))#R1,(#H0,#H1)));
5530;((((#H0)#R1,(B)#R0),(A,#H1)));
5531;((((B)#R1)#R0,(A,(#H0,#H1))));
5532;((((A)#R1,#H0),((B,#H1))#R0));
5533;(((A)#R1,(((#H1)#R0,B),#H0)));
5534;((((B)#R0,(A,(#H0)#R1)),#H1));
5535;((((((A)#R1)#R0,B),#H1),#H0));
5536;(((A,#H0),(((B)#R1)#R0,#H1)));
5537;((((A)#R0,(B,(#H0)#R1)),#H1));
5538;((((B,((A)#R0)#R1),#H0),#H1));
5539;(((((A)#R1,B))#R0,(#H0,#H1)));
5540;(((((A)#R1)#R0,#H1),(B,#H0)));
5541;((((A)#R0)#R1,((B,#H0),#H1)));
5542;((((B)#R1)#R0,(A,(#H0,#H1))));
5543;((((A)#R0)#R1,((B,#H0),#H1)));
5544;((((B,#H1))#R0,((A)#R1,#H0)));
5545;(((((B)#R1)#R0,(A,#H0)),#H1));
5546;((((B)#R1)#R0,((A,#H1),#H0)));
5547;((((((B)#R0)#R1,A),#H1),#H0));
5548;((((B)#R0,(A)#R1),(#H0,#H1)));
5549;((((A,((B)#R1)#R0),#H0),#H1));
5550;(((((B)#R1)#R0,A),(#H0,#H1)));
5551;((((A,#H0))#R1,((B)#R0,#H1)));
5552;(((((B)#R0)#R1,(A,#H1)),#H0));
5553;(((#H0,#H1),((A,(B)#R1))#R0));
5554;(((((A)#R0)#R1,#H0),(B,#H1)));
5555;(((A)#R1,((B,(#H1)#R0),#H0)));
5556;(((A)#R0,(((B)#R1,#H0),#H1)));
5557;((((A)#R1,((B,#H1))#R0),#H0));
5558;(((((A)#R0)#R1,B),(#H0,#H1)));
5559;(((((B,A))#R1)#R0,(#H0,#H1)));
5560;(((((A)#R1,(B)#R0),#H0),#H1));
5561;((B,((((A)#R0)#R1,#H0),#H1)));
5562;((((B)#R1,((A)#R0,#H1)),#H0));
5563;((((B)#R0)#R1,((A,#H0),#H1)));
5564;(((((B)#R1)#R0,(A,#H0)),#H1));
5565;((((#H1)#R0,((A)#R1,#H0)),B));
5566;(((A)#R0,(((B)#R1,#H0),#H1)));
5567;((A,(((B)#R1)#R0,(#H0,#H1))));
5568;((((#H0)#R1,((A)#R0,B)),#H1));
5569;((A,(((B)#R1,(#H1)#R0),#H0)));
5570;((((A)#R1,(#H1)#R0),(B,#H0)));
5571;((((((A)#R0)#R1,B),#H1),#H0));
5572;((((B)#R1,#H0),((A)#R0,#H1)));
5573;((A,((((B)#R0)#R1,#H0),#H1)));
5574;(((((#H1)#R0,(A)#R1),B),#H0));
5575;((A,((#H1)#R0,((B)#R1,#H0))));
5576;((A,((#H0)#R1,((B)#R0,#H1))));
5577;((((A,(B)#R1))#R0,(#H0,#H1)));
5578;(((A)#R0,((B)#R1,(#H0,#H1))));
5579;((((#H1)#R0,(B)#R1),(A,#H0)));
5580;(((((A,#H0))#R1,(B)#R0),#H1));
5581;(((#H0)#R1,(((B,A))#R0,#H1)));
5582;(((B)#R0,((#H0)#R1,(A,#H1))));
5583;((((A)#R1)#R0,((B,#H0),#H1)));
5584;((B,((((A)#R0)#R1,#H0),#H1)));
5585;((B,((((A)#R0)#R1,#H0),#H1)));
5586;(((#H0)#R1,(((A)#R0,B),#H1)));
5587;(((#H0)#R1,(((B)#R0,A),#H1)));
5588;((((A)#R0,#H1),((B)#R1,#H0)));
5589;(((((B,#H0))#R1,(A)#R0),#H1));
5590;(((((A,#H0))#R1,(B)#R0),#H1));
5591;(((B)#R1,((#H1)#R0,(A,#H0))));
5592;(((((B)#R0,#H1),(#H0)#R1),A));
5593;(((#H0,#H1),(((B)#R1)#R0,A)));
5594;((((((A,B))#R0)#R1,#H0),#H1));
5595;(((((B)#R0)#R1,(A,#H0)),#H1));
5596;(((((B)#R1,A),(#H1)#R0),#H0));
5597;(((A,(((B)#R1)#R0,#H1)),#H0));
5598;(((#H0)#R1,(B,((A)#R0,#H1))));
5599;((((((B,A))#R1)#R0,#H1),#H0));
5600;(((((A,B))#R0)#R1,(#H0,#H1)));
5601;((((B)#R0,#H1),((A)#R1,#H0)));
5602;(((((A)#R1)#R0,(B,#H1)),#H0));
5603;(((((A)#R1,#H0),#H1),(B)#R0));
5604;(((((A,B))#R1,#H0),(#H1)#R0));
5605;(((((#H0)#R1,(B)#R0),A),#H1));
5606;((((((A,B))#R1)#R0,#H1),#H0));
5607;((((((A)#R1)#R0,B),#H1),#H0));
5608;((((A,#H1),#H0),((B)#R0)#R1));
5609;((((((B)#R1)#R0,A),#H1),#H0));
5610;(((((A)#R0,(B)#R1),#H0),#H1));
5611;(((((B,#H0))#R1,(A)#R0),#H1));
5612;((((((B)#R0)#R1,#H0),#H1),A));
5613;((((A)#R1)#R0,((B,#H0),#H1)));
5614;(((B)#R1,(((#H1)#R0,A),#H0)));
5615;(((((B)#R0)#R1,#H0),(A,#H1)));
5616;(((#H0)#R1,(((B,A))#R0,#H1)));
5617;(((((A)#R1)#R0,(B,#H0)),#H1));
5618;((((A)#R1)#R0,((#H0,#H1),B)));
5619;((((B)#R0)#R1,((#H0,#H1),A)));
5620;((((B)#R1)#R0,(A,(#H0,#H1))));
5621;((((((B)#R1)#R0,A),#H0),#H1));
5622;(((((A,(B)#R1))#R0,#H1),#H0));
5623;(((((B)#R0,(A)#R1),#H0),#H1));
5624;((((((B)#R1)#R0,A),#H0),#H1));
5625;(((A)#R0,(((B)#R1,#H0),#H1)));
5626;((A,(((B)#R1)#R0,(#H0,#H1))));
5627;((((((A)#R1)#R0,B),#H0),#H1));
5628;((((#H0)#R1,((A)#R0,B)),#H1));
5629;((((B)#R1)#R0,(A,(#H0,#H1))));
5630;(((#H0,#H1),(((A)#R1,B))#R0));
5631;((((#H1)#R0,(A)#R1),(B,#H0)));
5632;(((B)#R0,((#H0)#R1,(A,#H1))));
5633;(((((A)#R1,(B)#R0),#H0),#H1));
5634;((((#H0)#R1,(B)#R0),(A,#H1)));
5635;((((((B)#R1,A))#R0,#H1),#H0));
5636;((((A,#H1))#R0,((B)#R1,#H0)));
5637;(((((B)#R1)#R0,#H1),(A,#H0)));
5638;(((((B)#R1)#R0,(A,#H0)),#H1));
5639;(((((B)#R0)#R1,(A,#H0)),#H1));
5640;((B,((((A)#R0)#R1,#H0),#H1)));
5641;((A,(((B)#R1)#R0,(#H0,#H1))));
5642;(((((A)#R1,(B)#R0),#H0),#H1));
5643;((((((B)#R1)#R0,A),#H1),#H0));
5644;((((A)#R1,(#H1)#R0),(B,#H0)));
5645;((((A)#R1,#H0),((B,#H1))#R0));
5646;(((((A)#R0)#R1,(B,#H0)),#H1));
5647;(((((B)#R1)#R0,A),(#H0,#H1)));
5648;((((B,((A)#R0)#R1),#H0),#H1));
5649;((((((A)#R0)#R1,B),#H1),#H0));
5650;(((#H1)#R0,(((A)#R1,B),#H0)));
5651;((((A)#R0)#R1,((B,#H0),#H1)));
5652;((((B)#R0)#R1,((A,#H1),#H0)));
5653;(((((B)#R1)#R0,#H1),(A,#H0)));
5654;(((((B,A))#R0)#R1,(#H0,#H1)));
5655;((B,(((A)#R0)#R1,(#H0,#H1))));
5656;((((B,#H0))#R1,((A)#R0,#H1)));
5657;((((A)#R0,#H1),((B)#R1,#H0)));
5658;(((B,(((A)#R0)#R1,#H0)),#H1));
5659;((((A)#R1,(#H1)#R0),(B,#H0)));
5660;((((#H1)#R0,(A)#R1),(B,#H0)));
5661;((((((A,B))#R0)#R1,#H0),#H1));
5662;(((((A)#R0)#R1,B),(#H0,#H1)));
5663;(((A)#R1,((B)#R0,(#H0,#H1))));
5664;((((A)#R1)#R0,((B,#H1),#H0)));
5665;((((((A)#R1)#R0,B),#H0),#H1));
5666;(((#H0,#H1),((A)#R0,(B)#R1)));
5667;(((((B,A))#R0)#R1,(#H0,#H1)));
5668;(((#H1)#R0,(((B,A))#R1,#H0)));
5669;(((((A,B))#R0,(#H0)#R1),#H1));
5670;(((B,#H1),(((A)#R0)#R1,#H0)));
5671;((((((B)#R0)#R1,#H0),#H1),A));
5672;(((((B,#H0))#R1,(A)#R0),#H1));
5673;((((A,#H1))#R0,((B)#R1,#H0)));
5674;((((A)#R1)#R0,((B,#H0),#H1)));
5675;((((A)#R1)#R0,((B,#H0),#H1)));
5676;((((((B)#R0,A))#R1,#H0),#H1));
5677;(((A,((B)#R1,(#H1)#R0)),#H0));
5678;((((A,#H0),#H1),((B)#R1)#R0));
5679;(((((B,A))#R0,(#H0)#R1),#H1));
5680;(((A,(((B)#R0)#R1,#H0)),#H1));
5681;(((B,(((A)#R0)#R1,#H0)),#H1));
5682;(((((B)#R0)#R1,(A,#H1)),#H0));
5683;((A,((((B)#R0)#R1,#H0),#H1)));
5684;(((A)#R1,((B)#R0,(#H0,#H1))));
5685;((((#H0)#R1,A),((B)#R0,#H1)));
5686;(((((B,A))#R0)#R1,(#H0,#H1)));
5687;((((A)#R1)#R0,((#H0,#H1),B)));
5688;((A,((((B)#R1)#R0,#H1),#H0)));
5689;((((((B)#R0)#R1,A),#H1),#H0));
5690;((((A)#R0)#R1,((B,#H0),#H1)));
5691;((((((A)#R0,B))#R1,#H0),#H1));
5692;(((B,#H0),(((A)#R1)#R0,#H1)));
5693;(((A)#R0,((B,(#H0)#R1),#H1)));
5694;((((A)#R1)#R0,((B,#H1),#H0)));
5695;(((((B)#R0,(A)#R1),#H0),#H1));
5696;((((B)#R0,((A)#R1,#H0)),#H1));
5697;(((((A)#R0,(B)#R1),#H1),#H0));
5698;((((B)#R1)#R0,((A,#H1),#H0)));
5699;(((((A)#R0,B))#R1,(#H0,#H1)));
5700;(((((B)#R1)#R0,#H1),(A,#H0)));
5701;(((A)#R1,((#H1)#R0,(B,#H0))));
5702;((((((A,B))#R1)#R0,#H1),#H0));
5703;(((((B,#H1))#R0,(A)#R1),#H0));
5704;((((B)#R1)#R0,(A,(#H0,#H1))));
5705;(((#H0)#R1,((A,(B)#R0),#H1)));
5706;((((B)#R1)#R0,((A,#H0),#H1)));
5707;((((((B)#R1)#R0,A),#H1),#H0));
5708;(((B)#R1,(((A)#R0,#H1),#H0)));
5709;((((B)#R0)#R1,(A,(#H0,#H1))));
5710;(((A,#H0),(((B)#R1)#R0,#H1)));
5711;((((A)#R1)#R0,((B,#H0),#H1)));
5712;((B,((((A)#R0)#R1,#H0),#H1)));
5713;((((A)#R0)#R1,((B,#H1),#H0)));
5714;((((B,#H0))#R1,((A)#R0,#H1)));
5715;(((A,#H1),(((B)#R0)#R1,#H0)));
5716;((((((B)#R0)#R1,A),#H1),#H0));
5717;(((#H0,#H1),(((A)#R0)#R1,B)));
5718;((((#H0)#R1,(B)#R0),(A,#H1)));
5719;(((A)#R1,(((#H1)#R0,B),#H0)));
5720;((((((B)#R0)#R1,#H0),A),#H1));
5721;((((A,(B)#R0),(#H0)#R1),#H1));
5722;((((#H0)#R1,(B)#R0),(A,#H1)));
5723;(((A)#R1,((B)#R0,(#H0,#H1))));
5724;(((B)#R0,((#H0)#R1,(A,#H1))));
5725;(((A)#R0,(((#H0)#R1,B),#H1)));
5726;(((((A)#R0,B))#R1,(#H0,#H1)));
5727;(((((A)#R1)#R0,(B,#H0)),#H1));
5728;((((B)#R0,((A)#R1,#H0)),#H1));
5729;((((#H1)#R0,(B,(A)#R1)),#H0));
5730;(((((B)#R0,#H1),#H0),(A)#R1));
5731;((((((A)#R1)#R0,B),#H1),#H0));
5732;(((((B)#R1,(A)#R0),#H1),#H0));
5733;((((A)#R0)#R1,((B,#H0),#H1)));
5734;((((((A)#R0)#R1,#H0),B),#H1));
5735;(((((B,#H1))#R0,(A)#R1),#H0));
5736;(((A,((#H1)#R0,(B)#R1)),#H0));
5737;((((B,#H0))#R1,((A)#R0,#H1)));
5738;(((A,(((B)#R0)#R1,#H0)),#H1));
5739;(((A)#R0,(((B)#R1,#H0),#H1)));
5740;(((((A)#R1)#R0,(B,#H0)),#H1));
5741;(((((B)#R1)#R0,(A,#H1)),#H0));
5742;((((B,((A)#R0)#R1),#H1),#H0));
5743;(((((A)#R0)#R1,(B,#H0)),#H1));
5744;((((((A)#R0,B))#R1,#H0),#H1));
5745;((((((A)#R1,B))#R0,#H1),#H0));
5746;((((((A)#R0)#R1,B),#H0),#H1));
5747;((((A)#R0,(B,(#H0)#R1)),#H1));
5748;((((((B)#R0)#R1,#H0),A),#H1));
5749;((((((B)#R1)#R0,#H1),A),#H0));
5750;((((((A,B))#R0)#R1,#H0),#H1));
5751;((((((B,A))#R1)#R0,#H1),#H0));
5752;(((B)#R1,((A,(#H1)#R0),#H0)));
5753;((((B,#H1))#R0,((A)#R1,#H0)));
5754;(((((A)#R0)#R1,(#H0,#H1)),B));
5755;((((((A)#R0)#R1,#H0),B),#H1));
5756;((((((A)#R0)#R1,B),#H0),#H1));
5757;(((#H0)#R1,(((A)#R0,B),#H1)));
5758;(((B,#H0),(((A)#R1)#R0,#H1)));
5759;(((#H0,#H1),(((A)#R1)#R0,B)));
5760;((((B)#R1)#R0,(A,(#H0,#H1))));
5761;(((((A)#R1,(B)#R0),#H1),#H0));
5762;((((A)#R1)#R0,((B,#H1),#H0)));
5763;(((((A)#R1)#R0,(B,#H1)),#H0));
5764;((((((B)#R0)#R1,A),#H1),#H0));
5765;((((B)#R0)#R1,((A,#H1),#H0)));
5766;(((((A)#R1)#R0,(B,#H0)),#H1));
5767;((((A,#H1))#R0,((B)#R1,#H0)));
5768;(((((B)#R1)#R0,(#H0,#H1)),A));
5769;(((B)#R0,((A)#R1,(#H0,#H1))));
5770;(((A)#R0,(((#H0)#R1,B),#H1)));
5771;(((((B)#R0)#R1,#H0),(A,#H1)));
5772;(((B,#H1),(((A)#R0)#R1,#H0)));
5773;(((((A,B))#R0)#R1,(#H0,#H1)));
5774;((((B)#R1,(#H0,#H1)),(A)#R0));
5775;(((#H0)#R1,(A,((B)#R0,#H1))));
5776;((((#H0)#R1,((A,B))#R0),#H1));
5777;((((A)#R1)#R0,((#H0,#H1),B)));
5778;((((A,#H0))#R1,((B)#R0,#H1)));
5779;((((((B)#R0)#R1,#H0),#H1),A));
5780;((((((A)#R0)#R1,#H0),#H1),B));
5781;((((((A)#R1)#R0,#H1),#H0),B));
5782;(((((B)#R0)#R1,#H0),(A,#H1)));
5783;((((B)#R1,(A,(#H1)#R0)),#H0));
5784;((A,((((B)#R1)#R0,#H1),#H0)));
5785;((((((B,A))#R1)#R0,#H1),#H0));
5786;(((((B,#H0))#R1,(A)#R0),#H1));
5787;(((((A)#R0)#R1,(B,#H0)),#H1));
5788;(((A)#R0,(((#H0)#R1,B),#H1)));
5789;(((((B,#H1))#R0,(A)#R1),#H0));
5790;(((((A)#R0,(B)#R1),#H1),#H0));
5791;(((A)#R1,((B)#R0,(#H0,#H1))));
5792;(((#H0)#R1,(B,((A)#R0,#H1))));
5793;((((B)#R1,#H0),((A)#R0,#H1)));
5794;(((A)#R0,((B,#H1),(#H0)#R1)));
5795;((((((A)#R1)#R0,B),#H0),#H1));
5796;((((((B)#R0)#R1,#H0),A),#H1));
5797;((((B,((A)#R1)#R0),#H1),#H0));
5798;((((#H1)#R0,(B)#R1),(A,#H0)));
5799;((((B)#R0)#R1,((#H0,#H1),A)));
5800;((((((A)#R1)#R0,B),#H0),#H1));
5801;((((B,#H0),#H1),((A)#R0)#R1));
5802;((((B,(A)#R0))#R1,(#H0,#H1)));
5803;(((#H0,#H1),(B,((A)#R0)#R1)));
5804;((((A)#R0)#R1,((B,#H1),#H0)));
5805;(((#H0,#H1),(((A)#R1)#R0,B)));
5806;(((((B)#R0)#R1,#H0),(A,#H1)));
5807;(((B)#R0,(((#H0)#R1,A),#H1)));
5808;((B,((#H1)#R0,((A)#R1,#H0))));
5809;(((A,(((B)#R0)#R1,#H0)),#H1));
5810;(((B)#R1,((A)#R0,(#H0,#H1))));
5811;(((((A)#R0)#R1,#H0),(B,#H1)));
5812;((((B)#R1)#R0,(A,(#H0,#H1))));
5813;((((((A)#R1,B))#R0,#H1),#H0));
5814;((((A)#R0,(#H0)#R1),(B,#H1)));
5815;((((B)#R0,((A,#H0))#R1),#H1));
5816;((((((A)#R0)#R1,B),#H0),#H1));
5817;((((A)#R1,((B,#H1))#R0),#H0));
5818;((((((B)#R1)#R0,A),#H0),#H1));
5819;(((A)#R1,(((B)#R0,#H1),#H0)));
5820;((((A,(B)#R1))#R0,(#H0,#H1)));
5821;((((B,((A)#R0)#R1),#H1),#H0));
5822;((((#H0,#H1),B),((A)#R0)#R1));
5823;((((B)#R0)#R1,(A,(#H0,#H1))));
5824;(((#H0,#H1),(((B)#R1)#R0,A)));
5825;((((#H0)#R1,((A)#R0,B)),#H1));
5826;((((A,#H0))#R1,((B)#R0,#H1)));
5827;(((A,((B)#R0,(#H0)#R1)),#H1));
5828;(((B,((A)#R1,#H0)),(#H1)#R0));
5829;(((A)#R0,((B)#R1,(#H0,#H1))));
5830;((((A)#R1,(B,(#H1)#R0)),#H0));
5831;(((#H0)#R1,((B,(A)#R0),#H1)));
5832;(((((B,A))#R1)#R0,(#H0,#H1)));
5833;(((((A)#R1,(B)#R0),#H0),#H1));
5834;((B,((((A)#R0)#R1,#H0),#H1)));
5835;(((((A,#H1))#R0,(B)#R1),#H0));
5836;(((A)#R0,(((#H0)#R1,B),#H1)));
5837;(((#H1)#R0,((B)#R1,(A,#H0))));
5838;((((A,#H1))#R0,((B)#R1,#H0)));
5839;(((#H0)#R1,((B)#R0,(A,#H1))));
5840;((((((B)#R0)#R1,A),#H1),#H0));
5841;((((B)#R1)#R0,((A,#H1),#H0)));
5842;((B,(((A)#R0)#R1,(#H0,#H1))));
5843;((((B)#R0)#R1,((A,#H0),#H1)));
5844;((((A)#R0)#R1,((B,#H1),#H0)));
5845;(((#H0,#H1),(A,((B)#R0)#R1)));
5846;(((B,#H1),(((A)#R0)#R1,#H0)));
5847;(((((B,A))#R0)#R1,(#H0,#H1)));
5848;((((A)#R0)#R1,((B,#H0),#H1)));
5849;((((#H0)#R1,(A,(B)#R0)),#H1));
5850;(((A)#R1,((#H1)#R0,(B,#H0))));
5851;(((((B)#R0)#R1,(A,#H1)),#H0));
5852;((((((B,A))#R0)#R1,#H0),#H1));
5853;((((B,#H0))#R1,((A)#R0,#H1)));
5854;(((((A)#R0,(B)#R1),#H1),#H0));
5855;(((((A)#R1)#R0,(#H0,#H1)),B));
5856;(((#H1)#R0,(B,((A)#R1,#H0))));
5857;((((A)#R1,(B)#R0),(#H0,#H1)));
